SAMN44628596	GCA_049536935.1	
SAMN44628597	GCA_049536855.1	
SAMN44628598	GCA_049536895.1	
SAMN44628599	GCA_049536875.1	
SAMN44628600	GCA_049536835.1	
SAMN44628601	GCA_049536815.1	
SAMN44628602	GCA_049536795.1	
SAMN44628603	GCA_049536775.1	
SAMN44628604	GCA_049536755.1	
SAMN44628605	GCA_049536735.1	
SAMN44628606	GCA_049536715.1	
SAMN44628607	GCA_049536695.1	
SAMN44628608	GCA_049536675.1	
SAMN44628609	GCA_049536655.1	
SAMN44628610	GCA_049536635.1	
SAMN44628611	GCA_049536615.1	
SAMN44628612	GCA_049536595.1	
SAMN44628613	GCA_049536575.1	
SAMN44628614	GCA_049536555.1	
SAMN44628615	GCA_049536535.1	
SAMN44628616	GCA_049536515.1	
SAMN44628617	GCA_049536495.1	
SAMN44628618	GCA_049536475.1	
SAMN44628619	GCA_049536455.1	
SAMN44628620	GCA_049536435.1	
SAMN44628621	GCA_049536415.1	
SAMN44628622	GCA_049536395.1	
SAMN44628623	GCA_049536375.1	
SAMN44628624	GCA_049536355.1	
SAMN44628625	GCA_049536335.1	
SAMN44628626	GCA_049536315.1	
SAMN44628627	GCA_049536295.1	
SAMN44628628	GCA_049536275.1	
SAMN44628629	GCA_049536255.1	
SAMN44628630	GCA_049536215.1	
SAMN44628631	GCA_049536235.1	
SAMN44628632	GCA_049536195.1	
SAMN44628633	GCA_049536175.1	
SAMN44628634	GCA_049536155.1	
SAMN44628635	GCA_049536135.1	
SAMN44628636	GCA_049536115.1	
SAMN44628637	GCA_049536095.1	
SAMN44628638	GCA_049536075.1	
SAMN44628639	GCA_049536055.1	
SAMN44628640	GCA_049536035.1	
SAMN44628641	GCA_049536015.1	
SAMN44628642	GCA_049535995.1	
SAMN44628643	GCA_049535975.1	
SAMN44628644	GCA_049535935.1	
SAMN44628645	GCA_049535955.1	
SAMN44628646	GCA_049535915.1	
SAMN44628647	GCA_049535875.1	
SAMN44628648	GCA_049535895.1	
SAMN44628649	GCA_049535815.1	
SAMN44628650	GCA_049535835.1	
SAMN44628651	GCA_049535855.1	
SAMN44628652	GCA_049535795.1	
SAMN44628653	GCA_049535775.1	
SAMN44628654	GCA_049535755.1	
SAMN44628655	GCA_049535735.1	
SAMN44628656	GCA_049535715.1	
SAMN44628657	GCA_049535695.1	
SAMN44628658	GCA_049535675.1	
SAMN44628659	GCA_049535635.1	
SAMN44628660	GCA_049535655.1	
SAMN44628661	GCA_049535615.1	
SAMN44628662	GCA_049535595.1	
SAMN44628663	GCA_049535575.1	
SAMN44628664	GCA_049535535.1	
SAMN44628665	GCA_049535555.1	
SAMN44628666	GCA_049535515.1	
SAMN44628667	GCA_049535475.1	
SAMN44628668	GCA_049535495.1	
SAMN44628669	GCA_049535455.1	
SAMN44628670	GCA_049535435.1	
SAMN44628671	GCA_049535415.1	
SAMN44628672	GCA_049535395.1	
SAMN44628673	GCA_049535375.1	
SAMN44628674	GCA_049535355.1	
SAMN44628675	GCA_049535335.1	
SAMN44628676	GCA_049535315.1	
SAMN44628677	GCA_049535295.1	
SAMN44628678	GCA_049535275.1	
SAMN44628679	GCA_049535255.1	
SAMN44628680	GCA_049535235.1	
SAMN44628681	GCA_049535215.1	
SAMN44628682	GCA_049535195.1	
SAMN44628683	GCA_049535165.1	
SAMN44628684	GCA_049535135.1	
SAMN44628685	GCA_049533635.1	
SAMN44628686	GCA_049533595.1	
SAMN44628687	GCA_049533605.1	
SAMN44628688	GCA_049533575.1	
SAMN44628689	GCA_049533555.1	
SAMN44628690	GCA_049533535.1	
SAMN44628691	GCA_049533515.1	
SAMN44628692	GCA_049533475.1	
SAMN44628693	GCA_049533495.1	
SAMN44629040	GCF_045257735.1	
SAMN44631176	GCF_047204895.1	
SAMN44820493	GCF_054492315.1	RAL_AA1804AA
SAMN44820494	GCF_054492295.1	RAL_AA1803AA
SAMN44820495	GCF_054492275.1	RAL_AA1795AA
SAMN44820496	GCF_054492255.1	RAL_AA1786AA
SAMN44820497	GCF_054492235.1	RAL_AA1779AA
SAMN44820498	GCF_054501575.1	RAL_AA1776AA
SAMN44820499	GCF_054492215.1	RAL_AA1775AA
SAMN44820500	GCF_054501565.1	RAL_AA1774AA
SAMN44820501	GCF_054501585.1	RAL_AA1773AA
SAMN44820502	GCF_054501595.1	RAL_AA1772AA
SAMN44820503	GCF_054492195.1	RAL_AA1802AA
SAMN44820504	GCF_054492175.1	RAL_AA1801AA
SAMN44820505	GCF_057920885.1	
SAMN44820506	GCF_054492155.1	RAL_AA1800AA
SAMN44820507	GCF_054501605.1	
SAMN44820508	GCF_054492135.1	RAL_AA1799AA
SAMN44820509	GCF_054501615.1	RAL_AA1778AA
SAMN44820510	GCF_054492095.1	RAL_AA1798AA
SAMN44820511	GCF_054492115.1	RAL_AA1797AA
SAMN44820512	GCF_054492075.1	RAL_AA1796AA
SAMN44820513		RAL_AA1777AA
SAMN44820514	GCF_054492055.1	RAL_AA1794AA
SAMN44820515	GCF_054492035.1	RAL_AA1793AA
SAMN44820516	GCF_054492015.1	RAL_AA1792AA
SAMN44820517	GCF_054491995.1	
SAMN44820518	GCF_054491975.1	RAL_AA1791AA
SAMN44820519	GCF_054491955.1	RAL_AA1843AA
SAMN44820520	GCF_054491935.1	RAL_AA1790AA
SAMN44820521		RAL_AA1789AA
SAMN44820522		RAL_AA1788AA
SAMN44820523		RAL_AA1787AA
SAMN44820524		RAL_AA1785AA
SAMN44820527	GCF_054491785.1	
SAMN45032525	GCA_046245135.1	
SAMN45624194		RAL_AA1568AA
SAMN45624195		RAL_AA1461AA
SAMN45624196		RAL_AA1527AA
SAMN45624197		RAL_AA1507AA
SAMN45624198		RAL_AA1496AA
SAMN45624199		RAL_AA1661AA
SAMN45624200		RAL_AA1654AA
SAMN45624201		RAL_AA1646AA
SAMN45624202		RAL_AA1577AA
SAMN45624203		RAL_AA1567AA
SAMN45624204		RAL_AA1482AA
SAMN45624205		RAL_AA1188AA
SAMN45624206		RAL_AA1233AA
SAMN45624207		RAL_AA1552AA
SAMN45624208		RAL_AA1393AA
SAMN45624210		RAL_AA1643AA
SAMN45624211		RAL_AA1638AA
SAMN45624212		RAL_AA1469AA
SAMN45624213		RAL_AA1460AA
SAMN45624214		RAL_AA1548AA
SAMN45624215		RAL_AA1539AA
SAMN45624216		RAL_AA1532AA
SAMN45624217		RAL_AA1720AA
SAMN45624218		RAL_AA1710AA
SAMN45624219		RAL_AA1626AA
SAMN45624220		RAL_AA1619AA
SAMN45624221		RAL_AA1449AA
SAMN45624222		RAL_AA1441AA
SAMN45624223		RAL_AA1526AA
SAMN45624224		RAL_AA1520AA
SAMN45624225		RAL_AA1704AA
SAMN45624226		RAL_AA1693AA
SAMN45624227		RAL_AA1256AA
SAMN45624228		RAL_AA1609AA
SAMN45624229		RAL_AA1601AA
SAMN45624230		RAL_AA1168AA
SAMN45624231		RAL_AA1421AA
SAMN45624232		RAL_AA1510AA
SAMN45624233		RAL_AA1506AA
SAMN45624234		RAL_AA1676AA
SAMN45624235		RAL_AA1665AA
SAMN45624236		RAL_AA1600AA
SAMN45624237		RAL_AA1590AA
SAMN45624238		RAL_AA1417AA
SAMN45624239		RAL_AA1406AA
SAMN45624240		RAL_AA1502AA
SAMN45624241		RAL_AA1498AA
SAMN45624242		RAL_AA1497AA
SAMN45624243		RAL_AA1495AA
SAMN45624244		RAL_AA1494AA
SAMN45624245		RAL_AA1493AA
SAMN45624246		RAL_AA1492AA
SAMN45624247		RAL_AA1491AA
SAMN45624248		RAL_AA1490AA
SAMN45624249		RAL_AA1489AA
SAMN45624250		RAL_AA1488AA
SAMN45624251		RAL_AA1487AA
SAMN45624252		RAL_AA1662AA
SAMN45624253		RAL_AA1660AA
SAMN45624254		RAL_AA1659AA
SAMN45624255		RAL_AA1658AA
SAMN45624256		RAL_AA1657AA
SAMN45624257		RAL_AA1656AA
SAMN45624258		RAL_AA1283AA
SAMN45624259		RAL_AA1282AA
SAMN45624260		RAL_AA1655AA
SAMN45624261		RAL_AA1281AA
SAMN45624262		RAL_AA1280AA
SAMN45624263		RAL_AA1653AA
SAMN45624264		RAL_AA1279AA
SAMN45624265		RAL_AA1652AA
SAMN45624266		RAL_AA1651AA
SAMN45624267		RAL_AA1650AA
SAMN45624268		RAL_AA1278AA
SAMN45624269		RAL_AA1277AA
SAMN45624270		RAL_AA1649AA
SAMN45624271		RAL_AA1648AA
SAMN45624272		RAL_AA1647AA
SAMN45624273		RAL_AA1243AA
SAMN45624274		RAL_AA1582AA
SAMN45624275		RAL_AA1242AA
SAMN45624276		RAL_AA1581AA
SAMN45624277		RAL_AA1580AA
SAMN45624278		RAL_AA1579AA
SAMN45624279		RAL_AA1241AA
SAMN45624280		RAL_AA1578AA
SAMN45624281		RAL_AA1240AA
SAMN45624282		RAL_AA1239AA
SAMN45624283		RAL_AA1576AA
SAMN45624284		RAL_AA1238AA
SAMN45624285		RAL_AA1575AA
SAMN45624286		RAL_AA1237AA
SAMN45624287		RAL_AA1574AA
SAMN45624288		RAL_AA1573AA
SAMN45624289		RAL_AA1572AA
SAMN45624290		RAL_AA1571AA
SAMN45624291		RAL_AA1570AA
SAMN45624292		RAL_AA1236AA
SAMN45624293		RAL_AA1195AA
SAMN45624294		RAL_AA1486AA
SAMN45624295		RAL_AA1194AA
SAMN45624298		RAL_AA1485AA
SAMN45624299		RAL_AA1484AA
SAMN45624300		RAL_AA1483AA
SAMN45624301		RAL_AA1191AA
SAMN45624302		RAL_AA1190AA
SAMN45624303		RAL_AA1481AA
SAMN45624304		RAL_AA1480AA
SAMN45624305		RAL_AA1479AA
SAMN45624306		RAL_AA1478AA
SAMN45624307		RAL_AA1477AA
SAMN45624308		RAL_AA1476AA
SAMN45624309		RAL_AA1189AA
SAMN45624310		RAL_AA1475AA
SAMN45624311		RAL_AA1474AA
SAMN45624312		RAL_AA1473AA
SAMN45624313		RAL_AA1472AA
SAMN45624314		RAL_AA1471AA
SAMN45624315		RAL_AA1235AA
SAMN45624316		RAL_AA1566AA
SAMN45624317		RAL_AA1565AA
SAMN45624318		RAL_AA1564AA
SAMN45624319		RAL_AA1563AA
SAMN45624320		RAL_AA1562AA
SAMN45624321		RAL_AA1234AA
SAMN45624322		RAL_AA1561AA
SAMN45624323		RAL_AA1560AA
SAMN45624325		RAL_AA1232AA
SAMN45624326		RAL_AA1558AA
SAMN45624327		RAL_AA1231AA
SAMN45624328		RAL_AA1557AA
SAMN45624329		RAL_AA1556AA
SAMN45624330		RAL_AA1555AA
SAMN45624331		RAL_AA1554AA
SAMN45624332		RAL_AA1553AA
SAMN45624333		RAL_AA1551AA
SAMN45624334		RAL_AA1230AA
SAMN45624335		RAL_AA1229AA
SAMN45624337		RAL_AA1396AA
SAMN45624338		RAL_AA1165AA
SAMN45624339		RAL_AA1395AA
SAMN45624340		RAL_AA1164AA
SAMN45624341		RAL_AA1394AA
SAMN45624342		RAL_AA1163AA
SAMN45624343		RAL_AA1392AA
SAMN45624344		RAL_AA1391AA
SAMN45624345		RAL_AA1162AA
SAMN45624346		RAL_AA1161AA
SAMN45624347		RAL_AA1160AA
SAMN45624348		RAL_AA1734AA
SAMN45624349		RAL_AA1295AA
SAMN45624350		RAL_AA1733AA
SAMN45624351		RAL_AA1732AA
SAMN45624352		RAL_AA1731AA
SAMN45624353		RAL_AA1294AA
SAMN45624354		RAL_AA1293AA
SAMN45624355		RAL_AA1729AA
SAMN45624356		RAL_AA1292AA
SAMN45624357		RAL_AA1728AA
SAMN45624358		RAL_AA1727AA
SAMN45624359		RAL_AA1645AA
SAMN45624360		RAL_AA1644AA
SAMN45624361		RAL_AA1276AA
SAMN45624362		RAL_AA1275AA
SAMN45624363		RAL_AA1274AA
SAMN45624364		RAL_AA1273AA
SAMN45624365		RAL_AA1642AA
SAMN45624366		RAL_AA1641AA
SAMN45624367		RAL_AA1272AA
SAMN45624368		RAL_AA1271AA
SAMN45624369		RAL_AA1640AA
SAMN45624370		RAL_AA1639AA
SAMN45624371		RAL_AA1270AA
SAMN45624372		RAL_AA1269AA
SAMN45624373		RAL_AA1637AA
SAMN45624374		RAL_AA1636AA
SAMN45624375		RAL_AA1635AA
SAMN45624376		RAL_AA1268AA
SAMN45624378		RAL_AA1634AA
SAMN45624379		RAL_AA1266AA
SAMN45624380		RAL_AA1265AA
SAMN45624382		RAL_AA1470AA
SAMN45624383		RAL_AA1468AA
SAMN45624385		RAL_AA1466AA
SAMN45624386		RAL_AA1465AA
SAMN45624388		RAL_AA1185AA
SAMN45624389		RAL_AA1184AA
SAMN45624390		RAL_AA1464AA
SAMN45624391		RAL_AA1463AA
SAMN45624392		RAL_AA1462AA
SAMN45624393		RAL_AA1459AA
SAMN45624394		RAL_AA1458AA
SAMN45624395		RAL_AA1457AA
SAMN45624396		RAL_AA1183AA
SAMN45624399		RAL_AA1182AA
SAMN45624400		RAL_AA1454AA
SAMN45624401		RAL_AA1453AA
SAMN45624402		RAL_AA1549AA
SAMN45624403		RAL_AA1547AA
SAMN45624407		RAL_AA1228AA
SAMN45624408		RAL_AA1543AA
SAMN45624409		RAL_AA1542AA
SAMN45624410		RAL_AA1541AA
SAMN45624416		RAL_AA1225AA
SAMN45624417		RAL_AA1224AA
SAMN45624418		RAL_AA1223AA
SAMN45624419		RAL_AA1536AA
SAMN45624420		RAL_AA1535AA
SAMN45624421		RAL_AA1534AA
SAMN45624422		RAL_AA1533AA
SAMN45624423		RAL_AA1726AA
SAMN45624424		RAL_AA1725AA
SAMN45624425		RAL_AA1724AA
SAMN45624426		RAL_AA1291AA
SAMN45624427		RAL_AA1290AA
SAMN45624428		RAL_AA1289AA
SAMN45624429		RAL_AA1723AA
SAMN45624430		RAL_AA1722AA
SAMN45624431		RAL_AA1288AA
SAMN45624432		RAL_AA1721AA
SAMN45624433		RAL_AA1719AA
SAMN45624435		RAL_AA1717AA
SAMN45624436		RAL_AA1287AA
SAMN45624437		RAL_AA1716AA
SAMN45624438		RAL_AA1715AA
SAMN45624439		RAL_AA1714AA
SAMN45624440		RAL_AA1713AA
SAMN45624442		RAL_AA1711AA
SAMN45624443		RAL_AA1709AA
SAMN45624444		RAL_AA1708AA
SAMN45624445		RAL_AA1264AA
SAMN45624446		RAL_AA1633AA
SAMN45624447		RAL_AA1632AA
SAMN45624448		RAL_AA1631AA
SAMN45624449		RAL_AA1630AA
SAMN45624450		RAL_AA1629AA
SAMN45624451		RAL_AA1628AA
SAMN45624452		RAL_AA1627AA
SAMN45624453		RAL_AA1263AA
SAMN45624454		RAL_AA1262AA
SAMN45624455		RAL_AA1625AA
SAMN45624456		RAL_AA1624AA
SAMN45624457		RAL_AA1261AA
SAMN45624458		RAL_AA1623AA
SAMN45624459		RAL_AA1260AA
SAMN45624460		RAL_AA1622AA
SAMN45624461		RAL_AA1621AA
SAMN45624462		RAL_AA1620AA
SAMN45624463		RAL_AA1259AA
SAMN45624464		RAL_AA1258AA
SAMN45624465		RAL_AA1618AA
SAMN45624467		RAL_AA1452AA
SAMN45624468		RAL_AA1181AA
SAMN45624469		RAL_AA1180AA
SAMN45624470		RAL_AA1451AA
SAMN45624471		RAL_AA1179AA
SAMN45624472		RAL_AA1450AA
SAMN45624473		RAL_AA1178AA
SAMN45624474		RAL_AA1177AA
SAMN45624475		RAL_AA1176AA
SAMN45624476		RAL_AA1448AA
SAMN45624477		RAL_AA1447AA
SAMN45624478		RAL_AA1446AA
SAMN45624479		RAL_AA1445AA
SAMN45624480		RAL_AA1444AA
SAMN45624481		RAL_AA1443AA
SAMN45624482		RAL_AA1442AA
SAMN45624483		RAL_AA1440AA
SAMN45624484		RAL_AA1439AA
SAMN45624485		RAL_AA1438AA
SAMN45624486		RAL_AA1175AA
SAMN45624487		RAL_AA1174AA
SAMN45624488		RAL_AA1437AA
SAMN45624489		RAL_AA1531AA
SAMN45624490		RAL_AA1530AA
SAMN45624491		RAL_AA1529AA
SAMN45624492		RAL_AA1528AA
SAMN45624493		RAL_AA1525AA
SAMN45624494		RAL_AA1524AA
SAMN45624495		RAL_AA1523AA
SAMN45624496		RAL_AA1222AA
SAMN45624497		RAL_AA1221AA
SAMN45624498		RAL_AA1220AA
SAMN45624499		RAL_AA1219AA
SAMN45624500		RAL_AA1218AA
SAMN45624501		RAL_AA1522AA
SAMN45624502		RAL_AA1521AA
SAMN45624503		RAL_AA1217AA
SAMN45624504		RAL_AA1216AA
SAMN45624505		RAL_AA1519AA
SAMN45624506		RAL_AA1215AA
SAMN45624507		RAL_AA1518AA
SAMN45624508		RAL_AA1517AA
SAMN45624509		RAL_AA1516AA
SAMN45624510		RAL_AA1707AA
SAMN45624511		RAL_AA1706AA
SAMN45624512		RAL_AA1705AA
SAMN45624513		RAL_AA1703AA
SAMN45624514		RAL_AA1702AA
SAMN45624515		RAL_AA1701AA
SAMN45624516		RAL_AA1700AA
SAMN45624517		RAL_AA1699AA
SAMN45624518		RAL_AA1698AA
SAMN45624519		RAL_AA1697AA
SAMN45624520		RAL_AA1696AA
SAMN45624521		RAL_AA1695AA
SAMN45624522		RAL_AA1694AA
SAMN45624523		RAL_AA1692AA
SAMN45624524		RAL_AA1691AA
SAMN45624525		RAL_AA1690AA
SAMN45624526		RAL_AA1689AA
SAMN45624527		RAL_AA1688AA
SAMN45624529		RAL_AA1686AA
SAMN45624530		RAL_AA1685AA
SAMN45624531		RAL_AA1684AA
SAMN45624532		RAL_AA1257AA
SAMN45624533		RAL_AA1255AA
SAMN45624535		RAL_AA1615AA
SAMN45624537		RAL_AA1613AA
SAMN45624538		RAL_AA1254AA
SAMN45624539		RAL_AA1612AA
SAMN45624541		RAL_AA1253AA
SAMN45624542		RAL_AA1610AA
SAMN45624543		RAL_AA1252AA
SAMN45624544		RAL_AA1608AA
SAMN45624545		RAL_AA1607AA
SAMN45624546		RAL_AA1606AA
SAMN45624547		RAL_AA1605AA
SAMN45624548		RAL_AA1604AA
SAMN45624549		RAL_AA1603AA
SAMN45624550		RAL_AA1602AA
SAMN45624551		RAL_AA1251AA
SAMN45624552		RAL_AA1250AA
SAMN45624553		RAL_AA1173AA
SAMN45624554		RAL_AA1436AA
SAMN45624555		RAL_AA1172AA
SAMN45624556		RAL_AA1435AA
SAMN45624557		RAL_AA1171AA
SAMN45624558		RAL_AA1170AA
SAMN45624559		RAL_AA1434AA
SAMN45624560		RAL_AA1433AA
SAMN45624561		RAL_AA1169AA
SAMN45624562		RAL_AA1432AA
SAMN45624563		RAL_AA1431AA
SAMN45624564		RAL_AA1430AA
SAMN45624565		RAL_AA1429AA
SAMN45624566		RAL_AA1428AA
SAMN45624567		RAL_AA1427AA
SAMN45624568		RAL_AA1426AA
SAMN45624569		RAL_AA1425AA
SAMN45624570		RAL_AA1424AA
SAMN45624571		RAL_AA1423AA
SAMN45624572		RAL_AA1422AA
SAMN45624573		RAL_AA1167AA
SAMN45624574		RAL_AA1166AA
SAMN45624575		RAL_AA1515AA
SAMN45624576		RAL_AA1214AA
SAMN45624577		RAL_AA1213AA
SAMN45624581		RAL_AA1212AA
SAMN45624582		RAL_AA1511AA
SAMN45624583		RAL_AA1211AA
SAMN45624584		RAL_AA1509AA
SAMN45624585		RAL_AA1508AA
SAMN45624586		RAL_AA1210AA
SAMN45624587		RAL_AA1209AA
SAMN45624588		RAL_AA1208AA
SAMN45624589		RAL_AA1207AA
SAMN45624590		RAL_AA1206AA
SAMN45624591		RAL_AA1205AA
SAMN45624592		RAL_AA1204AA
SAMN45624593		RAL_AA1203AA
SAMN45624594		RAL_AA1505AA
SAMN45624595		RAL_AA1504AA
SAMN45624596		RAL_AA1683AA
SAMN45624597		RAL_AA1682AA
SAMN45624598		RAL_AA1681AA
SAMN45624599		RAL_AA1680AA
SAMN45624600		RAL_AA1679AA
SAMN45624601		RAL_AA1678AA
SAMN45624602		RAL_AA1677AA
SAMN45624603		RAL_AA1675AA
SAMN45624604		RAL_AA1674AA
SAMN45624605		RAL_AA1673AA
SAMN45624606		RAL_AA1672AA
SAMN45624607		RAL_AA1671AA
SAMN45624608		RAL_AA1670AA
SAMN45624609		RAL_AA1669AA
SAMN45624611		RAL_AA1667AA
SAMN45624612		RAL_AA1666AA
SAMN45624613		RAL_AA1664AA
SAMN45624614		RAL_AA1663AA
SAMN45624615		RAL_AA1286AA
SAMN45624616		RAL_AA1285AA
SAMN45624617		RAL_AA1284AA
SAMN45624618		RAL_AA1249AA
SAMN45624619		RAL_AA1248AA
SAMN45624620		RAL_AA1247AA
SAMN45624621		RAL_AA1246AA
SAMN45624622		RAL_AA1245AA
SAMN45624623		RAL_AA1244AA
SAMN45624624		RAL_AA1599AA
SAMN45624626		RAL_AA1597AA
SAMN45624627		RAL_AA1596AA
SAMN45624629		RAL_AA1594AA
SAMN45624630		RAL_AA1593AA
SAMN45624631		RAL_AA1592AA
SAMN45624632		RAL_AA1591AA
SAMN45624633		RAL_AA1589AA
SAMN45624634		RAL_AA1588AA
SAMN45624635		RAL_AA1587AA
SAMN45624636		RAL_AA1586AA
SAMN45624637		RAL_AA1585AA
SAMN45624638		RAL_AA1584AA
SAMN45624639		RAL_AA1583AA
SAMN45624640		RAL_AA1420AA
SAMN45624641		RAL_AA1419AA
SAMN45624642		RAL_AA1418AA
SAMN45624643		RAL_AA1416AA
SAMN45624644		RAL_AA1415AA
SAMN45624645		RAL_AA1414AA
SAMN45624646		RAL_AA1413AA
SAMN45624647		RAL_AA1412AA
SAMN45624648		RAL_AA1411AA
SAMN45624649		RAL_AA1410AA
SAMN45624650		RAL_AA1409AA
SAMN45624651		RAL_AA1408AA
SAMN45624652		RAL_AA1407AA
SAMN45624653		RAL_AA1405AA
SAMN45624654		RAL_AA1404AA
SAMN45624655		RAL_AA1403AA
SAMN45624656		RAL_AA1402AA
SAMN45624657		RAL_AA1401AA
SAMN45624658		RAL_AA1400AA
SAMN45624659		RAL_AA1399AA
SAMN45624660		RAL_AA1398AA
SAMN45624661		RAL_AA1397AA
SAMN45624662		RAL_AA1503AA
SAMN45624663		RAL_AA1501AA
SAMN45624664		RAL_AA1500AA
SAMN45624665		RAL_AA1202AA
SAMN45624666		RAL_AA1201AA
SAMN45624668		RAL_AA1200AA
SAMN45624669		RAL_AA1199AA
SAMN45624670		RAL_AA1198AA
SAMN45624671		RAL_AA1197AA
SAMN45624672		RAL_AA1196AA
SAMN46495390	GCF_051071685.1	RAL_AA1390AA
SAMN46495391	GCF_051071665.1	RAL_AA1389AA
SAMN46495392	GCF_051071575.1	RAL_AA1378AA
SAMN46495393	GCF_051071595.1	RAL_AA1367AA
SAMN46495394	GCF_051071555.1	RAL_AA1356AA
SAMN46495395	GCF_051071475.1	RAL_AA1345AA
SAMN46495396	GCF_051071425.1	RAL_AA1334AA
SAMN46495397	GCF_051071445.1	RAL_AA1323AA
SAMN46495398	GCF_051071345.1	RAL_AA1320AA
SAMN46495399	GCF_051071285.1	RAL_AA1319AA
SAMN46495400	GCF_051071315.1	RAL_AA1388AA
SAMN46495401	GCF_051071225.1	RAL_AA1387AA
SAMN46495402	GCF_051071165.1	RAL_AA1386AA
SAMN46495403	GCF_051071185.1	RAL_AA1385AA
SAMN46495404	GCF_051071105.1	RAL_AA1384AA
SAMN46495405	GCF_051071065.1	RAL_AA1383AA
SAMN46495406	GCF_051071035.1	RAL_AA1382AA
SAMN46495407	GCF_051070965.1	RAL_AA1381AA
SAMN46495408	GCF_051070945.1	RAL_AA1380AA
SAMN46495409	GCF_051070875.1	RAL_AA1379AA
SAMN46495410	GCF_051070845.1	RAL_AA1377AA
SAMN46495411	GCF_051070805.1	RAL_AA1376AA
SAMN46495412	GCF_051070755.1	RAL_AA1375AA
SAMN46495413	GCF_051070725.1	RAL_AA1374AA
SAMN46495414	GCF_051070665.1	RAL_AA1373AA
SAMN46495415	GCF_051070595.1	RAL_AA1372AA
SAMN46495416	GCF_051070625.1	RAL_AA1371AA
SAMN46495417	GCF_051070525.1	RAL_AA1370AA
SAMN46495418	GCF_051070495.1	RAL_AA1369AA
SAMN46495419	GCF_051070475.1	RAL_AA1368AA
SAMN46495420	GCF_051070415.1	RAL_AA1366AA
SAMN46495421	GCF_051070365.1	RAL_AA1365AA
SAMN46495422	GCF_051070335.1	RAL_AA1364AA
SAMN46495423	GCF_051070315.1	RAL_AA1363AA
SAMN46495424	GCF_051070295.1	RAL_AA1362AA
SAMN46495425	GCF_051070275.1	RAL_AA1361AA
SAMN46495426	GCF_051070255.1	RAL_AA1360AA
SAMN46495427	GCF_051070215.1	RAL_AA1359AA
SAMN46495428	GCF_051070235.1	RAL_AA1358AA
SAMN46495429	GCF_051070195.1	RAL_AA1357AA
SAMN46495430	GCF_051070175.1	RAL_AA1355AA
SAMN46495431	GCF_051070155.1	RAL_AA1354AA
SAMN46495432	GCF_051070135.1	RAL_AA1353AA
SAMN46495433	GCF_051070115.1	RAL_AA1352AA
SAMN46495434	GCF_051070095.1	RAL_AA1351AA
SAMN46495435	GCF_051070075.1	RAL_AA1350AA
SAMN46495436	GCF_051070055.1	RAL_AA1349AA
SAMN46495437	GCF_051070035.1	RAL_AA1348AA
SAMN46495438	GCF_051070015.1	RAL_AA1347AA
SAMN46495439	GCF_051069995.1	RAL_AA1346AA
SAMN46495440	GCF_051069975.1	RAL_AA1344AA
SAMN46495441	GCF_051069955.1	RAL_AA1343AA
SAMN46495442	GCF_051069935.1	RAL_AA1342AA
SAMN46495443	GCF_051069915.1	RAL_AA1341AA
SAMN46495444	GCF_051069895.1	RAL_AA1340AA
SAMN46495445	GCF_051069875.1	RAL_AA1339AA
SAMN46495446	GCF_051069855.1	RAL_AA1338AA
SAMN46495447	GCF_051069835.1	RAL_AA1337AA
SAMN46495448	GCF_051069815.1	RAL_AA1336AA
SAMN46495449	GCF_051069795.1	RAL_AA1335AA
SAMN46495450	GCF_051069775.1	RAL_AA1333AA
SAMN46495451	GCF_051069755.1	RAL_AA1332AA
SAMN46495452	GCF_051069715.1	RAL_AA1331AA
SAMN46495453	GCF_051069735.1	RAL_AA1330AA
SAMN46495454	GCF_051069695.1	RAL_AA1329AA
SAMN46495455	GCF_051069675.1	RAL_AA1328AA
SAMN46495456	GCF_051069655.1	RAL_AA1327AA
SAMN46495457	GCF_051069635.1	RAL_AA1326AA
SAMN46495458	GCF_051069595.1	RAL_AA1325AA
SAMN46495459	GCF_051069615.1	RAL_AA1324AA
SAMN46495460	GCF_051069575.1	RAL_AA1322AA
SAMN46495461	GCF_051069535.1	RAL_AA1321AA
SAMN46987973	GCF_048287215.1	RAL_AA1000AA
SAMN46987974	GCF_048287255.1	RAL_AA0999AA
SAMN46987975	GCF_048287175.1	RAL_AA0998AA
SAMN46987976	GCF_048287195.1	RAL_AA0996AA
SAMN46987977	GCF_048287315.1	RAL_AA0995AA
SAMN46987978	GCF_048287295.1	RAL_AA1019AA
SAMN46987979	GCF_048287155.1	RAL_AA1007AA
SAMN46987980	GCF_048287235.1	RAL_AA1006AA
SAMN46987981	GCF_048287335.1	RAL_AA1005AA
SAMN46987982	GCF_048287275.1	RAL_AA0992AA
SAMN46987983	GCF_048285085.1	RAL_AA0991AA
SAMN46987984	GCF_048285455.1	RAL_AA0990AA
SAMN46987985	GCF_048285555.1	RAL_AA1013AA
SAMN46987986	GCF_048285135.1	RAL_AA1012AA
SAMN46987987	GCF_048284515.1	RAL_AA1011AA
SAMN46987988	GCF_048285075.1	RAL_AA1010AA
SAMN46987989	GCF_048286315.1	RAL_AA1009AA
SAMN46987990	GCF_048286375.1	RAL_AA0994AA
SAMN46987991	GCF_048286435.1	RAL_AA0993AA
SAMN46987992	GCF_048285755.1	RAL_AA1030AA
SAMN46987993	GCF_048285735.1	RAL_AA1015AA
SAMN46987994	GCF_048285175.1	RAL_AA1014AA
