4011	SAMN27356495 	 			4011	"GM,OX & HOST"	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												China	1997	J. Elphinstone	R288	ex He	Morus sp. (Mulberry)	"SMT 50, CFBP 4617, NCPPB 3850"	"Biovar 5. RFLP 20 (Cook et al).SMT reference strain (EC official method),"	
4012	SAMN27356494 	 		RAL_AA0469AA 	4012	FAP & VC. 2nd VC completed 2013. 3rd VC completed 2024- HB	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												China	1997	J. Elphinstone	R292	ex He	Morus sp(Mulberry)		Biovar 5. RFLP 10 (Cook et al).	
4025					4025		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Costa Rica	1997	J. Elphinstone	R283	ex Sequeria	Musa (Banana)		Biovar 1.	
4026					4026		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Indonesia	1997	J. Elphinstone	R223	ex S. Eden-Green	Musa (Banana)			
4027					4027		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												USA	1997	J. Elphinstone	R301	ex Kelman	Solanum lycopersicum		Biovar 1.	
4028					4028	"FAP,OX,HOST"	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Colombia	1997	J. Elphinstone	R303	ex Sequiera	Solanum lycopersicum	"SMT 43, CFBP 4611"	"Biovar 2a.SMT reference strain (EC official method),"	
4029	SAMN16125523 	 	GCF_015910515.1 		4029		Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Sri Lanka	1997	---	R297	ex CMI	Solanum tuberosum	"SMT 48, CFBP 4615"	"Biovar 4.SMT reference strain (EC official method),"	
4048					4048	Acceded 05/99 CM	Wautersia eutropha	Ralstonia eutropha( Davis 1969) Yabuuchi et al. 1996	Ralstonia eutropha													1999	NCIMB	NCIMB 11842			ATCC17697 ICPB3984 IMET10383 NRRLB2804 CCUG1776 DSM531 LMG1199		
4049					4049	Acceded 05/99 CM	Wautersia eutropha	Ralstonia eutropha( Davis 1969) Yabuuchi et al. 1996	Ralstonia eutropha													1999	NCIMB				NCIMB 10442 ATCC17699 ATCC23440 CCUG13797 DSM428 IAM12567 LMG1201		
4129					4129	"Deleted not a plant pathogen and duplication, =NCPPB 4129 and NCPPB 4166"	Ralstonia pickettii	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996													2000	J.Elphinstone				",NCPPB 3899, NCPPB 4166, ATCC 11149"		
4130					4130	"Deleted not a plant pathogen and duplication, =NCPPB 4129 and NCPPB 4166"	Ralstonia pickettii	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996									M. Pickett				2000	J.Elphinstone				"NCPPB 4131, NCPPB 4165, CFBP 2459, ATCC 27511, ICPB 3981, DSMZ 6297, LMG 5942"		
4131					4131	"Deleted not a plant pathogen and duplication, =NCPPB 4129 and NCPPB 4166"	Ralstonia pickettii	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996													2000	J.Elphinstone				"NCPPB 4130, NCPPB 4165, CFBP 2559"		
4153	SAMN30821926 	 			4153		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1998					Egypt	2001	J.Elphinstone			Solanum tuberosum	"SMT 6, CFBP 4582"	Biovar 2.1998 FAP profile typical fluidal colony type. 2000 BOX PCR typical of Biovar 2 (2000 SMT reference strain(EC Official method)	
4154					4154	2nd VC completed 2023 - HB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996									J. van Vaernebergh			Turkey	2001	J.Elphinstone			Solanum tuberosum	"SMT 10, CFBP"	"Biovar 2.2000 (pathogenic on tomato). SMT reference strain (official EC method.FAP profile typical (2000), BOX PCR profile typical (2000), Fluidal colony type (2000), Biovar 2 (2000)"	
4155					4155		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1989		J. van Vaerenbergh			Belgium		J.Elphinstone			Solanum tuberosum	"SMT 26, CFBP 4601, LMG 9575"	"Biovar 2.2000 (pathogenic on tomato), SMT reference strain (EC official method), FAP profile typical (2000), BOX PCR profile typical (2000), Fluidal colony type, Biovar 2 (2000)"	
4156	SAMN27356598 	 			4156		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No						1995		J. Janse			Netherlands	2001	J.Elphinstone			Solanum tuberosum cv Bildstar)	"SMT 71, CFBP3857, PD2762"	"Race 3 Biovar 2.Pathogenic on tomato (2000) SMT reference strain (EC official method). FAP profile typical (2000), BOX-PCR typical profile (2000), Fluidal colony type, Biovar 2 (2000)"	
4157	SAMN30821928 	 			4157	REDRY NOW (2016)	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1995		D. Caffier			France	2001	J.Elphinstone			Solanum tuberosum cv charlotte	"SMT 67, LNPV 15.01"	"Biovar 2.2000( Pathogenic on tomato), SMT reference strain (official EC method), FAP profile typical (2000), BOX-PCR typical profile (2000), Fluidal colony type (2000), Biovar 2 (2000)."	
4158	SAMN27356621 	 			4158	2nd VC completed 2023 - HB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1995		M. Sousa-Santos			Portugal	2001	J.Elphinstone			Solanum tuberosum	"SMT 39, CFBP 4608"	"Biovar 2.2000 (pathogenic on tomato), SMT reference strain (official EC method),FAP profile typical (2000), BOX-PCR typical profile (2000), Fluidal colony type (2000), Biovar 2 (2000)."	
4159					4159		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1997		M. Ravnikar			Unknown	2001	J.Elphinstone	CSL971980		Solanum tuberosum	"SMT 40, CFBP 4609"	"Isolated by Dr Maja Ravnikar in Slovenia from imported potatoes. Biovar 2.2000 (pathogenic on tomato), SMT reference strain (official EC method),FAP profile typical (2000), BOX-PCR typical profile (2000), Fluidal colony type (2000), Biovar 2 (2000)."	
4160	SAMN27356632 	 		RAL_AA0484AA 	4160		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1996		M. Lopez			Spain	2001	J.Elphinstone			Solanum tuberosum	"SMT 69, IVIA 1632-2"	"Biovar 2.2000 (pathogenic on tomato, SMT reference strain (official EC method), FAP profile typical(2000), BOX-PCR typical profile (2000), Fluidal colony type (2000), Biovar 2 (2000)"	
4161	SAMN27356542 	 			4161		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1996		P. Mueller			Germany	2001	J.Elphinstone			Solanum tuberosum	"SMT 76, B3B"	"Biovar 2.Pathogenic on tomato (2000), SMT reference strain (official EC method), FAP typical profile (2000), BOX-PCR typical profile (2000), Biovar 2 (2000), Fluidal colony type)."	
4165					4165	Deleted not a plant pathogen	Ralstonia pickettii	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996									M. Pickett				2001	D.Caffier	CFBP2459		"Human, ex tracheotomy patient"	"CFBP 2459, ATCC 27511, ICPB 3981, NCPPB 4130, NCPPB 4131, LMG 5942, DSMZ 6297"	Cross reacts with OLI-1/Y2 PCR primers	
4166					4166	Deleted not a plant pathogen	Ralstonia pickettii	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996													2001	J.Elphinstone	SMT58			"SMT 58, ATCC 11149, NCPPB 4129, NCPPB 3899"	Cross reacts with Ralstonia solanacearum polyclonal antisera	
4167					4167	"Not a plant pathogen, AA 06/17"	Ralstonia sp.	Ralstonia sp.										J. Janse				2001	J.Elphinstone	SMT60		Milk	"SMT 60, PD 2778"	Cross reacts with Ralstonia solanacearum polyclonal antisera	
4211	SAMN27356579 	 		RAL_AA0516AA 	4211	Failed 2nd VC- refreeze-dry	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							2001		J G Elphinstone			Kenya	2001	J G Elphinstone			Pelargonium hortorum var. Ganymed		AFLP fingerprint indicates Biovar 2A; pathogenic to Solanum lycopersicum	
4212	SAMN27356580 	 		RAL_AA0514AA 	4212		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							2001		J G Elphinstone			Kenya	2001	J G Elphinstone			Pelargonium hortorum var. Lady		AFLP fingerprint indicates Biovar 2A; pathogenic to Solanum lycopersicum	
4213	SAMN27356581 	 		RAL_AA0513AA 	4213	VC 2 done 2026-MB 4.3x10^7\xCA	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No						2001		J G Elphinstone			Kenya	2001	J G Elphinstone			River Water		AFLP fingerprint indicates Biovar 2A; pathogenic to Solanum lycopersicum	
4214	SAMN27356582 	 		RAL_AA0512AA 	4214	2nd VC done 2026- TMTC 5 years\xCA	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No						2001		J G Elphinstone			Kenya	2001	J G Elphinstone			Soil		AFLP fingerprint indicates Biovar 3/4?; pathogenic to Solanum lycopersicum	
4215	SAMN27356578 	 		RAL_AA0517AA 	4215		Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							2001		J G Elphinstone			Kenya	2001	J G Elphinstone			River Water		AFLP fingerprint indicates Biovar 3/4?; pathogenic to Solanum lycopersicum	
4362	SAMN27356657 	 		RAL_AA0254AA 	4362	Full genome sequenced. Removed from public access due to low stock	Ralstonia solanacearum		Ralstonia solanacearum							2003		Caitilyn Alten			USA	2006	j.elphinstone	UW551	CSL	Pelargonium x hortorum cv. Americana Dark Red		Race 3 Biovar 2. Genome sequenced. Host plant originated in Kenya. Cutting raised in USA.	
4694	SAMN57364248 	 	GCF_056897615.1 	RAL_AA1878AA 	4694		Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum (Smith 1896) Safni et al. 2014	No								S. Carroll			Thailand	2022				Boesenbergia rotunda			
4695					4695		Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum (Smith 1896) Safni et al. 2014	No								S. Carroll			Thailand	2022	S. Carroll			Boesenbergia rotunda			
4816					4816	"Depositer: Positive in TaqMan assay of Weller et al. (2000); egl barcode available, see multifasta file; Depositer suggested media: mSMSA, Pseudomonas Agar F with 10 g/l sucrose (PAF sucrose); 27\xA1C"	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2000	Belgium	Johan Van Vaerenbergh		Solanum tuberosum (potato)	"Kambila (Kati), Mali"		Jolien Venneman	GBBC 699	ILVO	Solanum tuberosum (potato)		"biovar 3, phylotype-sequevar I-46"	
4817					4817	"Depositer:\xCAPositive in TaqMan assay of Weller et al. (2000); egl barcode available, see multifasta file. Depositer: suggested media:\xCAmSMSA, Pseudomonas Agar F with 10 g/l sucrose (PAF sucrose); 27\xA1C"	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2003	Belgium	Johan Van Vaerenbergh		Solanum tuberosum (potato)	"Lab\x8E, Guinea"	2026	ILVO	GBBC 1101	ILVO	Solanum tuberosum (potato)		"biovar 2T, phylotype-sequevar III-42"	
4818					4818		PLACEHOLDER - Ralstonia pseudosolanacearum			No													ILVO	GBBC 1108					
4819					4819	"Depositor:\xCAPositive in TaqMan assay of Weller et al. (2000); egl barcode available, see multifasta file. Depositor suggested media:\xCAmSMSA, Pseudomonas Agar F with 10 g/l sucrose (PAF sucrose); 27\xA1C"	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2008	China			Solanum melongena (eggplant)	"Chongqing, China"	2026	Jolien Venneman	GBBC 1335	ILVO	Solanum melongena (eggplant)		phylotype-sequevar I-54	
4820					4820	Isolate exhibited limited pathogenicity on inoculation into tomato stem. No wilting was observed. Only a lesion around the inoculation point.	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2006	China	Johan Van Vaerenbergh		Solanum lycopersicum (tomato)	China	2026	Jolien Venneman	GBBC 1321 B-1	"ILVO - Flanders Research Institute for Agriculture, Fisheries and Food (Belgium)"	Solanum lycopersicum (tomato)		"Positive in TaqMan assay of Weller et al. (2000); egl barcode available, see multifasta file. WGS was performed at Fera to account for differences in pathogenicity between this isolate and isolated 1321 B-2 (NCPPB 4821) - see Bioinformatics Project ID BIO0085"	
4821	SAMN57364249 	 	GCF_056897475.1 	RAL_AA1877AA 	4821	Isolate exhibited typical pathogenicity when inoculated into tomato. Wilting observed 3 days post inoculation.	Ralstonia pseudosolanacearum			No						2006	China			Solanum lycopersicum (tomato)	"Chongqing, China"	2026	Jolien Venneman	GBBC 1321 B-2	"ILVO - Flanders Research Institute for Agriculture, Fisheries and Food (Belgium)"	Solanum lycopersicum (tomato)		"phylotype I: Positive in TaqMan assay of Weller et al. (2000); egl barcode available, see multifasta file. WGS was performed at Fera to account for differences in pathogenicity between this isolate and isolated 1321 B-1 (NCPPB 4820) - see Bioinformatics Project ID BIO0085"	
4822	SAMN57364250 	 	GCF_056897635.1 	RAL_AA1876AA 	4822	Typical colony morphology on SMSA and SPA. Taqman positive using Weller et al. (2000) assay with Vreeburg et al. (2016) probe. Phylotype I as determined using the Fegan and Pryor (2005) multiplex conventional PCR assay. Year of last pathogenicity check:\xCA2020 (on tomato)	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2020	United Kingdom	Ross Harland		Curcuma	Thailand	2026	Adam Bryning	2020014064	Fera	Curcuma			
4823	SAMN57364251 	 	GCF_056897595.1 	RAL_AA1875AA 	4823	Taqman positive using Weller et al. (2000) assay with Vreeburg et al. (2016) probe. Phylotype I as determined using the Fegan and Pryor (2005) multiplex conventional PCR assay.	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2021	United Kingdom	Adam Bryning		Zingiber officinale (ginger)	Uganda	2026	Adam Bryning	2021020884	Fera	Zingiber officinale (ginger)			
4824	SAMN57364252 	 	GCF_056897675.1 	RAL_AA1874AA 	4824		Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2021	United Kingdom	Adam Bryning	2021023277	Zingiber officinale (ginger)	India	2026	Adam Bryning	2021023277	Fera	Zingiber officinale (ginger)		Taqman positive using Weller et al. (2000) assay with Vreeburg et al. (2016) probe. Phylotype I as determined using the Fegan and Pryor (2005) multiplex conventional PCR assay.	
4833					4833	Taqman positive using Weller et al. (2000) assay with Vreeburg et al. (2016) probe. Phylotype I as determined using the Fegan and Pryor (2005) multiplex conventional PCR assay. Year of last positive pathogenicity check: 2020 on tomato	Ralstonia pseudosolanacearum		Ralstonia pseudosolanacearum	No						2020	United Kingdom	Ross Harland		Alpinia galanga (Greater galangal)	Thailand	2026	Adam Bryning	22011292	Fera	Alpinia galanga (Greater galangal)			
